,Año,Emision_CO2,Emisiones_CO2_percapita,Clave_Hash
10398,2011,"7.774,04",2.296200685,58832
10399,1960,"2.890.696,10",15.999779157,52394
10400,1961,"2.880.505,51",15.681255516,52394
10401,1962,"2.987.207,87",16.013937498,52394
10402,1963,"3.119.230,87",16.482762146,52394
10403,1964,"3.255.995,31",16.968118579,52394
10404,1965,"3.390.922,57",17.451725249,52394
10405,1966,"3.561.878,11",18.121073011,52394
10406,1967,"3.695.708,94",18.598317882,52394
10407,1968,"3.831.354,94",19.089389156,52394
10408,1969,"4.024.748,85",19.857945662,52394
10409,1970,"4.328.904,50",21.111252273,52394
10410,1971,"4.356.770,03",20.980203476,52394
10411,1972,"4.564.952,96",21.748641985,52394
10412,1973,"4.770.194,95",22.510582127,52394
10413,1974,"4.598.487,67",21.502930378,52394
10414,1975,"4.406.329,54",20.40222407,52394
10415,1976,"4.613.100,67",21.157615374,52394
10416,1977,"4.742.292,75",21.532484006,52394
10417,1978,"4.890.861,25",21.973004695,52394
10418,1979,"4.901.796,24",21.780436978,52394
10419,1980,"4.723.209,68",20.786487741,52394
10420,1981,"4.535.800,31",19.766764174,52394
10421,1982,"4.306.748,49",18.59049523,52394
10422,1983,"4.341.878,35",18.57154371,52394
10423,1984,"4.475.192,13",18.976750268,52394
10424,1985,"4.492.555,38",18.882312743,52394
10425,1986,"4.495.463,31",18.720722716,52394
10426,1987,"4.688.373,18",19.350334423,52394
10427,1988,"4.892.526,07",20.010413409,52394
10428,1989,"4.955.081,42",20.075769779,52394
10429,1990,"4.823.557,13",19.323368167,52394
10430,1991,"4.822.383,69",19.062236658,52394
10431,1992,"4.911.103,09",19.145555759,52394
10432,1993,"5.032.931,83",19.363462583,52394
10433,1994,"5.098.475,79",19.376556437,52394
10434,1995,"5.138.009,72",19.295659859,52394
10435,1996,"5.260.696,54",19.527890506,52394
10436,1997,"5.375.235,28",19.714275738,52394
10437,1998,"5.410.918,86",19.6151546,52394
10438,1999,"5.510.430,24",19.747814779,52394
10439,2000,"5.701.829,30",20.207614759,52394
10440,2001,"5.601.404,84",19.656193212,52394
10441,2002,"5.648.727,47",19.639195771,52394
10442,2003,"5.679.222,25",19.576239048,52394
10443,2004,"5.763.456,90",19.68358135,52394
10444,2005,"5.795.161,79",19.610275039,52394
10445,2006,"5.703.871,82",19.116138824,52394
10446,2007,"5.794.923,43",19.237460447,52394
10447,2008,"5.622.464,42",18.489233752,52394
10448,2009,"5.274.132,42",17.192379098,52394
10449,2010,"5.408.869,00",17.484792183,52394
10450,2011,"5.305.569,61",17.020216338,52394
10483,1992,"115.712,19",5.394758963,63231
10484,1993,"119.965,91",5.467409762,63231
10485,1994,"112.397,22",5.022890334,63231
10486,1995,"101.850,93",4.47008668,63231
10487,1996,"104.241,81",4.488344844,63231
10488,1997,"102.646,66",4.3371219,63231
10489,1998,"118.477,10",4.926078042,63231
10490,1999,"118.319,42",4.866778767,63231
10491,2000,"121.058,67",4.91102258,63231
10492,2001,"123.200,20",4.935025566,63231
10493,2002,"128.077,31",5.067983112,63231
10494,2003,"123.577,90",4.833369512,63231
10495,2004,"120.325,27",4.652166824,63231
10496,2005,"112.877,59",4.313738449,63231
10497,2006,"117.520,02",4.436684794,63231
10498,2007,"117.989,39",4.391446777,63231
10499,2008,"121.073,34",4.434466025,63231
10500,2009,"108.627,54",3.912053019,63231
10501,2010,"105.488,59",3.693267688,63231
10502,2011,"114.861,44",3.914921266,63231
10503,1960,"11,001",0.135902061,150209
10504,1961,"11,001",0.133923354,150209
10505,1962,"11,001",0.132214023,150209
10506,1963,"14,668",0.174272577,150209
10507,1964,"18,335",0.215513188,150209
10508,1965,"14,668",0.170613688,150209
10509,1966,"18,335",0.211086806,150209
10510,1967,"18,335",0.20897921,150209
10511,1968,"22,002",0.248287536,150209
10512,1969,"29,336",0.327710628,150209
10513,1970,"29,336",0.324308788,150209
10514,1971,"29,336",0.320822397,150209
10515,1972,"36,67",0.396582491,150209
10516,1973,"40,337",0.431337953,150209
10517,1974,"33,003",0.348972212,150209
10518,1975,"33,003",0.345169117,150209
10519,1976,"33,003",0.341508087,150209
10520,1977,"33,003",0.337975811,150209
10521,1978,"36,67",0.371778494,150209
10522,1979,"29,336",0.294570686,150209
10523,1980,"36,67",0.36485384,150209
10524,1981,"36,67",0.36171556,150209
10525,1982,"40,337",0.394679165,150209
10526,1983,"47,671",0.462892654,150209
10527,1984,"66,006",0.63625147,150209
10528,1985,"66,006",0.631775415,150209
10529,1986,"66,006",0.627451353,150209
10530,1987,"77,007",0.727222075,150209
10531,1988,"66,006",0.619582665,150209
10532,1989,"77,007",0.719147188,150209
10533,1990,"80,674",0.75039299,150209
10534,1991,"77,007",0.714277764,150209
10535,1992,"84,341",0.780927954,150209
10536,1993,"102,676",0.949850597,150209
10537,1994,"121,011",1.119135477,150209
10538,1995,"128,345",1.187038716,150209
10539,1996,"132,012",1.221451174,150209
10540,1997,"132,012",1.222322016,150209
10541,1998,"161,348",1.495028863,150209
10542,1999,"165,015",1.529630419,150209
10543,2000,"146,68",1.359444656,150209
10544,2001,"179,683",1.663900953,150209
10545,2002,"187,017",1.729237171,150209
10546,2003,"198,018",1.827509829,150209
10547,2004,"220,02",2.026657333,150209
10548,2005,"220,02",2.023191018,150209
10549,2006,"220,02",2.020237264,150209
10550,2007,"227,354",2.084879274,150209
10551,2008,"231,021",2.11625521,150209
10552,2009,"231,021",2.114511922,150209
10553,2010,"234,688",2.146876944,150209
10554,2011,"238,355",2.179923359,150209
10555,1960,"57.069,52",7.005107008,65792
10556,1961,"51.928,39",6.136885636,65792
10557,1962,"54.106,59",6.155057283,65792
10558,1963,"56.204,11",6.155747986,65792
10559,1964,"56.603,81",5.973225921,65792
10560,1965,"60.787,86",6.187252142,65792
10561,1966,"57.029,18",5.604755039,65792
10562,1967,"65.815,32",6.251422723,65792
10563,1968,"65.635,63",6.031580882,65792
10564,1969,"68.998,27",6.141099295,65792
10565,1970,"74.561,11",6.43447257,65792
10566,1971,"62.562,69",5.24072034,65792
10567,1972,"62.577,36",5.093207272,65792
10568,1973,"66.501,05",5.262419689,65792
10569,1974,"75.133,16",5.782131634,65792
10570,1975,"63.816,80",4.77635344,65792
10571,1976,"57.344,55",4.173808379,65792
10572,1977,"63.732,46",4.511141516,65792
10573,1978,"68.690,24",4.72880213,65792
10574,1979,"76.570,63",5.128044144,65792
10575,1980,"90.802,25",5.917801432,65792
10576,1981,"91.968,36",5.834889416,65792
10577,1982,"93.405,82",5.770816133,65792
10578,1983,"93.101,46",5.602668429,65792
10579,1984,"93.218,81",5.464883133,65792
10580,1985,"101.278,87",5.784700234,65792
10581,1986,"109.529,62",6.09563626,65792
10582,1987,"110.981,76",6.019272051,65792
10583,1988,"116.097,22",6.138672495,65792
10584,1989,"108.854,90",5.614474108,65792
10585,1990,"122.162,44",6.150573466,65792
10586,1991,"115.440,83",5.677721061,65792
10587,1992,"105.972,63",5.094967704,65792
10588,1993,"124.391,97",5.849887561,65792
10589,1994,"129.965,81",5.98181813,65792
10590,1995,"133.350,46",6.009844168,65792
10591,1996,"122.804,16",5.422005984,65792
10592,1997,"133.988,51",5.798359685,65792
10593,1998,"167.336,21",7.100827456,65792
10594,1999,"173.122,74",7.206434613,65792
10595,2000,"152.422,52",6.226034565,65792
10596,2001,"172.587,36",6.920040571,65792
10597,2002,"193.316,91",7.611158613,65792
10598,2003,"192.103,13",7.429284937,65792
10599,2004,"151.733,13",5.766145054,65792
10600,2005,"165.095,67",6.167393804,65792
10601,2006,"169.514,41",6.227287358,65792
10602,2007,"162.385,76",5.868518021,65792
10603,2008,"185.707,88",6.6048923,65792
10604,2009,"186.353,27",6.525292813,65792
10605,2010,"197.511,95",6.811756484,65792
10606,2011,"188.817,50",6.416333581,65792
10659,1960,"7.491,68",0.215631379,83477
10660,1961,"7.986,73",0.225435418,83477
10661,1962,"9.347,18",0.258759876,83477
10662,1963,"9.119,83",0.247579243,83477
10663,1964,"11.800,41",0.314057753,83477
10664,1965,"13.164,53",0.343353851,83477
10665,1966,"19.200,41",0.490532216,83477
10666,1967,"22.984,76",0.574906353,83477
10667,1968,"23.622,81",0.578196936,83477
10668,1969,"27.080,80",0.648284658,83477
10669,1970,"28.199,23",0.6599553,83477
10670,1971,"24.528,56",0.560973425,83477
10671,1972,"23.058,10",0.515172617,83477
10672,1973,"25.096,95",0.547669351,83477
10673,1974,"19.083,07",0.406732342,83477
10674,1975,"21.800,32",0.453889548,83477
10675,1976,"13.923,60",0.283241771,83477
10676,1977,"15.276,72",0.30374236,83477
10677,1978,"15.419,74",0.299784878,83477
10678,1979,"16.281,48",0.309686917,83477
10679,1980,"16.820,53",0.313231453,83477
10680,1981,"17.726,28",0.323933299,83477
10681,1982,"18.382,67",0.330107045,83477
10682,1983,"19.317,76",0.340971777,83477
10683,1984,"17.550,26",0.304206164,83477
10684,1985,"21.165,92",0.359548889,83477
10685,1986,"23.091,10",0.383261116,83477
10686,1987,"25.969,69",0.420561846,83477
10687,1988,"23.182,77",0.366450753,83477
10688,1989,"17.509,93",0.270323355,83477
10689,1990,"21.407,95",0.324280765,83477
10690,1991,"21.451,95",0.319024157,83477
10691,1992,"21.477,62",0.313770455,83477
10692,1993,"23.006,76",0.330345655,83477
10693,1994,"26.230,05",0.370352788,83477
10694,1995,"29.090,31",0.404057351,83477
10695,1996,"34.667,82",0.473884388,83477
10696,1997,"45.100,43",0.606948117,83477
10697,1998,"47.513,32",0.629679947,83477
10698,1999,"47.693,00",0.622650871,83477
10699,2000,"53.644,54",0.691020496,83477
10700,2001,"61.139,89",0.777658384,83477
10701,2002,"70.806,10",0.89022065,83477
10702,2003,"78.767,16",0.978870449,83477
10703,2004,"90.549,23",1.111901201,83477
10704,2005,"98.143,59",1.191177164,83477
10705,2006,"102.745,67",1.233275634,83477
10706,2007,"113.930,02",1.352790931,83477
10707,2008,"127.464,92",1.497496085,83477
10708,2009,"140.768,80",1.636370776,83477
10709,2010,"153.148,59",1.76169543,83477
10710,2011,"173.210,75",1.971433571,83477
10713,1962,"40,337",0.594888358,83710
10714,1963,"33,003",0.471727509,83710
10715,1964,"62,339",0.864246995,83710
10716,1965,"47,671",0.641713893,83710
10717,1966,"77,007",1.007813113,83710
10718,1967,"84,341",1.074161339,83710
10719,1968,"62,339",0.772775168,83710
10720,1969,"44,004",0.53054581,83710
10721,1970,"40,337",0.47239659,83710
10722,1971,"58,672",0.66655306,83710
10723,1972,"62,339",0.686371444,83710
10724,1973,"55,005",0.586651166,83710
10725,1974,"62,339",0.644044507,83710
10726,1975,"55,005",0.550716367,83710
10727,1976,"44,004",0.427123777,83710
10728,1977,"51,338",0.483303993,83710
10729,1978,"58,672",0.536165002,83710
10730,1979,"62,339",0.553735599,83710
10731,1980,"62,339",0.539106145,83710
10732,1981,"51,338",0.43294709,83710
10733,1982,"51,338",0.422768111,83710
10734,1983,"55,005",0.442703303,83710
10735,1984,"55,005",0.432789904,83710
10736,1985,"121,011",0.930653398,83710
10737,1986,"58,672",0.441010222,83710
10738,1987,"47,671",0.350189893,83710
10739,1988,"66,006",0.473606039,83710
10740,1989,"62,339",0.43638871,83710
10741,1990,"69,673",0.475152251,83710
10742,1991,"66,006",0.437766532,83710
10743,1992,"66,006",0.42518133,83710
10744,1993,"66,006",0.413017633,83710
10745,1994,"66,006",0.401963352,83710
10746,1995,"66,006",0.39234171,83710
10747,1996,"84,341",0.49091978,83710
10748,1997,"88,008",0.502891362,83710
10749,1998,"84,341",0.473628941,83710
10750,1999,"84,341",0.465083321,83710
10751,2000,"80,674",0.435939003,83710
10752,2001,"88,008",0.46494231,83710
10753,2002,"84,341",0.434843806,83710
10754,2003,"80,674",0.405472374,83710
10755,2004,"55,005",0.269442158,83710
10756,2005,"55,005",0.262710448,83710
10757,2006,"47,671",0.222102639,83710
10758,2007,"95,342",0.433459419,83710
10759,2008,"91,675",0.406838707,83710
10760,2009,"117,344",0.508462532,83710
10761,2010,"117,344",0.496591183,83710
10762,2011,"143,013",0.591265773,83710
10800,1997,"396,036",0.146326756,145274
10801,1998,"601,388",0.216594011,145274
10802,1999,"649,059",0.227865446,145274
10803,2000,"792,072",0.271057676,145274
10804,2001,"1.349,46",0.450151178,145274
10805,2002,"1.155,11",0.375598342,145274
10806,2003,"1.279,78",0.405640436,145274
10807,2004,"1.866,50",0.576681705,145274
10808,2005,"2.742,92",0.826080986,145274
10809,2006,"2.266,21",0.665291777,145274
10810,2007,"2.324,88",0.665297084,145274
10811,2008,"2.053,52",0.570947494,145274
10812,2009,"2.090,19",0.564577775,145274
10813,2010,"2.035,19",0.534014834,145274
10814,2011,"2.247,87",0.572406877,145274
10815,1960,"14,668",0.135008514,75428
10816,1961,"18,335",0.163528688,75428
10817,1962,"18,335",0.158352478,75428
10818,1963,"22,002",0.184018601,75428
10819,1964,"25,669",0.208092158,75428
10820,1965,"29,336",0.230868511,75428
10821,1966,"25,669",0.196415864,75428
10822,1967,"25,669",0.19128277,75428
10823,1968,"29,336",0.213348072,75428
10824,1969,"29,336",0.208767435,75428
10825,1970,"29,336",0.204896106,75428
10826,1971,"36,67",0.252136664,75428
10827,1972,"36,67",0.24890886,75428
10828,1973,"36,67",0.246290861,75428
10829,1974,"33,003",0.219699239,75428
10830,1975,"58,672",0.387573241,75428
10831,1976,"47,671",0.312822364,75428
10832,1977,"80,674",0.526441492,75428
10833,1978,"106,343",0.690494124,75428
10834,1979,"95,342",0.61605164,75428
10835,1980,"99,009",0.636492793,75428
10836,1981,"102,676",0.656349282,75428
10837,1982,"113,677",0.722212692,75428
10838,1983,"113,677",0.717734858,75428
10839,1984,"113,677",0.713688387,75428
10840,1985,"113,677",0.71034806,75428
10841,1986,"113,677",0.707866568,75428
10842,1987,"113,677",0.706006931,75428
10843,1988,"113,677",0.704213748,75428
10844,1989,"121,011",0.746976871,75428
10845,1990,"124,678",0.765529733,75428
10846,1991,"124,678",0.759893462,75428
10847,1992,"128,345",0.775179986,75428
10848,1993,"128,345",0.767586091,75428
10849,1994,"121,011",0.716949273,75428
10850,1995,"132,012",0.77582012,75428
10851,1996,"132,012",0.770755973,75428
10852,1997,"132,012",0.766660278,75428
10853,1998,"132,012",0.763167783,75428
10854,1999,"139,346",0.801954442,75428
10855,2000,"139,346",0.798023068,75428
10856,2001,"143,013",0.81457791,75428
10857,2002,"143,013",0.809849823,75428
10858,2003,"150,347",0.846181554,75428
10859,2004,"161,348",0.902424019,75428
10860,2005,"168,682",0.937497221,75428
10861,2006,"176,016",0.972077406,75428
10862,2007,"187,017",1.026223949,75428
10863,2008,"190,684",1.039489751,75428
10864,2009,"198,018",1.072106118,75428
10865,2010,"205,352",1.103870902,75428
10866,2011,"234,688",1.252110076,75428
10867,1960,"3.634,00",0.703402679,80894
10868,1961,"2.665,91",0.507631392,80894
10869,1962,"3.887,02",0.728003843,80894
10870,1963,"2.918,93",0.537605942,80894
10871,1964,"3.634,00",0.658012128,80894
10872,1965,"3.931,02",0.69957378,80894
10873,1966,"3.465,32",0.605767325,80894
10874,1967,"3.054,61",0.524196689,80894
10875,1968,"11.646,39",1.961621492,80894
10876,1969,"4.679,09",0.773757902,80894
10877,1970,"2.511,90",0.408024614,80894
10878,1971,"1.972,85",0.315003479,80894
10879,1972,"1.496,14",0.234850129,80894
10880,1973,"2.731,92",0.42108152,80894
10881,1974,"2.247,87",0.339239426,80894
10882,1975,"2.170,86",0.319527629,80894
10883,1976,"2.566,90",0.36697051,80894
10884,1977,"2.981,27",0.412525037,80894
10885,1978,"3.105,95",0.414905394,80894
10886,1979,"3.223,29",0.415100694,80894
10887,1980,"3.318,64",0.411772939,80894
10888,1981,"4.231,72",0.50559924,80894
10889,1982,"5.947,87",0.683796979,80894
10890,1983,"6.329,24",0.699888867,80894
10891,1984,"7.172,65",0.762880089,80894
10892,1985,"8.657,79",0.885775797,80894
10893,1986,"8.269,09",0.814398284,80894
10894,1987,"8.683,46",0.823654049,80894
10895,1988,"9.603,87",0.876347103,80894
10896,1989,"9.996,24",0.874798196,80894
10897,1990,"9.596,54",0.80231248,80894
10898,1991,"10.109,92",0.804210165,80894
10899,1992,"14.381,97",1.085841506,80894
10900,1993,"9.431,52",0.676186135,80894
10901,1994,"11.367,70",0.776848856,80894
10902,1995,"11.250,36",0.736947967,80894
10903,1996,"14.935,69",0.943222585,80894
10904,1997,"15.474,74",0.946478335,80894
10905,1998,"12.200,11",0.724905295,80894
10906,1999,"13.894,26",0.802931355,80894
10907,2000,"14.638,66",0.822617805,80894
10908,2001,"16.252,14",0.887790298,80894
10909,2002,"15.764,43",0.837104492,80894
10910,2003,"17.304,57",0.893184798,80894
10911,2004,"18.881,38",0.947308139,80894
10912,2005,"20.043,82",0.977538317,80894
10913,2006,"20.795,56",0.985853021,80894
10914,2007,"21.297,94",0.981421729,80894
10915,2008,"22.097,34",0.989904581,80894
10916,2009,"23.556,81",1.026251462,80894
10917,2010,"25.716,67",1.090060254,80894
10918,2011,"22.295,36",0.919967617,80894
10919,1960,"97.934,57",5.629717694,57372
10920,1961,"102.213,96",5.694382974,57372
10921,1962,"105.767,28",5.729711711,57372
10922,1963,"109.826,65",5.799844192,57372
10923,1964,"119.657,88",6.170936478,57372
10924,1965,"128.260,66",6.467358764,57372
10925,1966,"128.356,00",6.332753076,57372
10926,1967,"133.885,84",6.465647794,57372
10927,1968,"138.084,55",6.527671679,57372
10928,1969,"143.280,69",6.629522043,57372
10929,1970,"149.763,95",6.780637796,57372
10930,1971,"168.568,32",7.457992265,57372
10931,1972,"171.725,61",7.425562594,57372
10932,1973,"173.533,44",7.335733678,57372
10933,1974,"176.734,73",7.306156383,57372
10934,1975,"185.201,84",7.489559811,57372
10935,1976,"193.115,22",7.642650886,57372
10936,1977,"199.950,51",7.748345425,57372
10937,1978,"202.099,37",7.66825744,57372
10938,1979,"218.908,90",8.125555139,57372
10939,1980,"228.454,10",8.2845264,57372
10940,1981,"257.368,40",9.108884713,57372
10941,1982,"280.749,19",9.690416511,57372
10942,1983,"292.230,56",9.831466985,57372
10943,1984,"315.948,72",10.357153944,57372
10944,1985,"324.214,14",10.355672054,57372
10945,1986,"330.855,08",10.300180192,57372
10946,1987,"329.025,24",9.990721548,57372
10947,1988,"343.055,18",10.171078001,57372
10948,1989,"341.108,01",9.889897867,57372
10949,1990,"319.795,40",9.085096676,57372
10950,1991,"332.618,90",9.256613761,57372
10951,1992,"307.822,65",8.389655166,57372
10952,1993,"321.104,52",8.568774885,57372
10953,1994,"337.576,69",8.817875287,57372
10954,1995,"353.458,46",9.035236784,57372
10955,1996,"358.639,93",8.965942985,57372
10956,1997,"371.327,75",9.073136451,57372
10957,1998,"372.218,84",8.883571625,57372
10958,1999,"371.034,39",8.644088289,57372
10959,2000,"368.610,51",8.377511523,57372
10960,2001,"362.743,31",8.077163732,57372
10961,2002,"347.686,61",7.633688389,57372
10962,2003,"380.810,62",8.255693196,57372
10963,2004,"424.774,28",9.090418179,57372
10964,2005,"391.818,95",8.275123919,57372
10965,2006,"422.445,73",8.80247507,57372
10966,2007,"440.989,75",9.063325529,57372
10967,2008,"469.089,97",9.506481163,57372
10968,2009,"477.806,43",9.545494788,57372
10969,2010,"454.950,02",8.957153524,57372
10970,2011,"477.241,72",9.257216472,57372
10971,1960,"2.321,21",0.152228066,146869
10972,1961,"2.357,88",0.150781684,146869
10973,1962,"2.174,53",0.135558726,146869
10974,1963,"2.295,54",0.139445632,146869
10975,1964,"1.976,51",0.116926456,146869
10976,1965,"2.471,56",0.142290044,146869
10977,1966,"2.405,55",0.134675336,146869
10978,1967,"2.291,88",0.124706248,146869
10979,1968,"3.369,97",0.178181223,146869
10980,1969,"3.652,33",0.18769493,146869
10981,1970,"2.713,58",0.135611859,146869
10982,1971,"2.962,94",0.14408987,146869
10983,1972,"3.021,61",0.143061814,146869
10984,1973,"3.193,96",0.147250717,146869
10985,1974,"3.369,97",0.151241408,146869
10986,1975,"3.237,96",0.141381631,146869
10987,1976,"3.413,98",0.144925428,146869
10988,1977,"3.487,32",0.143850528,146869
10989,1978,"3.538,66",0.141840587,146869
10990,1979,"3.755,01",0.146357065,146869
10991,1980,"3.501,99",0.132865308,146869
10992,1981,"3.777,01",0.139635098,146869
